model,duel,chain,draw,source,destination,rate
prior,NFP+/RN+,0,43,ENS+,NON_EXPRIMES,0.34587741505120656
prior,NFP+/RN+,0,43,DVD,NFP+,0.35725817516053165
prior,NFP+/RN+,0,43,DVD,RN+,0.2639377134384701
prior,NFP+/RN+,0,43,DVD,NON_EXPRIMES,0.37880411140099834
prior,NFP+/RN+,0,44,LR,NFP+,0.2876788091948548
prior,NFP+/RN+,0,44,LR,RN+,0.6444729075065313
prior,NFP+/RN+,0,44,LR,NON_EXPRIMES,0.06784828329861388
prior,NFP+/RN+,0,44,ENS+,NFP+,0.6546775201068045
prior,NFP+/RN+,0,44,ENS+,RN+,0.22046011281481784
prior,NFP+/RN+,0,44,ENS+,NON_EXPRIMES,0.12486236707837749
prior,NFP+/RN+,0,44,DVD,NFP+,0.06635742148837868
prior,NFP+/RN+,0,44,DVD,RN+,0.1844393634939252
prior,NFP+/RN+,0,44,DVD,NON_EXPRIMES,0.7492032150176962
prior,NFP+/RN+,0,45,LR,NFP+,0.7559113062292603
prior,NFP+/RN+,0,45,LR,RN+,0.11400141138340114
prior,NFP+/RN+,0,45,LR,NON_EXPRIMES,0.13008728238733885
prior,NFP+/RN+,0,45,ENS+,NFP+,0.8731322168374698
prior,NFP+/RN+,0,45,ENS+,RN+,0.00035567218501870947
prior,NFP+/RN+,0,45,ENS+,NON_EXPRIMES,0.12651211097751178
prior,NFP+/RN+,0,45,DVD,NFP+,0.8404985814409183
prior,NFP+/RN+,0,45,DVD,RN+,0.15679427490129966
prior,NFP+/RN+,0,45,DVD,NON_EXPRIMES,0.002707143657782051
prior,NFP+/RN+,0,46,LR,NFP+,0.4761236691611155
prior,NFP+/RN+,0,46,LR,RN+,0.3864131132664982
prior,NFP+/RN+,0,46,LR,NON_EXPRIMES,0.13746321757238641
prior,NFP+/RN+,0,46,ENS+,NFP+,0.8525732169347122
prior,NFP+/RN+,0,46,ENS+,RN+,0.07972080959616482
prior,NFP+/RN+,0,46,ENS+,NON_EXPRIMES,0.06770597346912295
prior,NFP+/RN+,0,46,DVD,NFP+,0.5008016202479543
prior,NFP+/RN+,0,46,DVD,RN+,0.45092224375408896
prior,NFP+/RN+,0,46,DVD,NON_EXPRIMES,0.04827613599795681
prior,NFP+/RN+,0,47,LR,NFP+,0.11656466586880194
prior,NFP+/RN+,0,47,LR,RN+,0.8685265184322375
prior,NFP+/RN+,0,47,LR,NON_EXPRIMES,0.014908815698960373
prior,NFP+/RN+,0,47,ENS+,NFP+,0.8123339695873225
prior,NFP+/RN+,0,47,ENS+,RN+,0.055291756342151076
prior,NFP+/RN+,0,47,ENS+,NON_EXPRIMES,0.13237427407052632
prior,NFP+/RN+,0,47,DVD,NFP+,0.1719120459425194
prior,NFP+/RN+,0,47,DVD,RN+,0.4141815919414512
prior,NFP+/RN+,0,47,DVD,NON_EXPRIMES,0.4139063621160293
prior,NFP+/RN+,0,48,LR,NFP+,0.2611015290822752
prior,NFP+/RN+,0,48,LR,RN+,0.442777209313332
prior,NFP+/RN+,0,48,LR,NON_EXPRIMES,0.29612126160439267
prior,NFP+/RN+,0,48,ENS+,NFP+,0.7270072581540772
prior,NFP+/RN+,0,48,ENS+,RN+,0.10437540471275418
prior,NFP+/RN+,0,48,ENS+,NON_EXPRIMES,0.16861733713316876
prior,NFP+/RN+,0,48,DVD,NFP+,0.1649269112587754
prior,NFP+/RN+,0,48,DVD,RN+,0.5301675216665612
prior,NFP+/RN+,0,48,DVD,NON_EXPRIMES,0.30490556707466343
prior,NFP+/RN+,0,49,LR,NFP+,0.2507020583211025
prior,NFP+/RN+,0,49,LR,RN+,0.0847794545057735
prior,NFP+/RN+,0,49,LR,NON_EXPRIMES,0.6645184871731239
prior,NFP+/RN+,0,49,ENS+,NFP+,0.36673509155016715
prior,NFP+/RN+,0,49,ENS+,RN+,0.28816164999270927
prior,NFP+/RN+,0,49,ENS+,NON_EXPRIMES,0.3451032584571236
prior,NFP+/RN+,0,49,DVD,NFP+,0.5968039583497612
prior,NFP+/RN+,0,49,DVD,RN+,0.15246280019119157
prior,NFP+/RN+,0,49,DVD,NON_EXPRIMES,0.25073324145904735
prior,NFP+/RN+,0,50,LR,NFP+,0.4180771025864619
prior,NFP+/RN+,0,50,LR,RN+,0.07511059073674166
prior,NFP+/RN+,0,50,LR,NON_EXPRIMES,0.5068123066767963
prior,NFP+/RN+,0,50,ENS+,NFP+,0.8565704451390489
prior,NFP+/RN+,0,50,ENS+,RN+,0.09673537241684675
prior,NFP+/RN+,0,50,ENS+,NON_EXPRIMES,0.04669418244410441
prior,NFP+/RN+,0,50,DVD,NFP+,0.27780931312729423
prior,NFP+/RN+,0,50,DVD,RN+,0.1260511350785367
prior,NFP+/RN+,0,50,DVD,NON_EXPRIMES,0.5961395517941692
prior,NFP+/RN+,0,51,LR,NFP+,0.3170117143971753
prior,NFP+/RN+,0,51,LR,RN+,0.2767635133951735
prior,NFP+/RN+,0,51,LR,NON_EXPRIMES,0.4062247722076513
prior,NFP+/RN+,0,51,ENS+,NFP+,0.8337851032374716
prior,NFP+/RN+,0,51,ENS+,RN+,0.16501546957607485
prior,NFP+/RN+,0,51,ENS+,NON_EXPRIMES,0.0011994271864537213
prior,NFP+/RN+,0,51,DVD,NFP+,0.5701379391345122
prior,NFP+/RN+,0,51,DVD,RN+,0.20597933409338304
prior,NFP+/RN+,0,51,DVD,NON_EXPRIMES,0.22388272677210475
prior,NFP+/RN+,0,52,LR,NFP+,0.1271169549840079
prior,NFP+/RN+,0,52,LR,RN+,0.05761236341793533
prior,NFP+/RN+,0,52,LR,NON_EXPRIMES,0.8152706815980568
prior,NFP+/RN+,0,52,ENS+,NFP+,0.8791322092866706
prior,NFP+/RN+,0,52,ENS+,RN+,0.0398286302884008
prior,NFP+/RN+,0,52,ENS+,NON_EXPRIMES,0.08103916042492837
prior,NFP+/RN+,0,52,DVD,NFP+,0.6083607376508211
prior,NFP+/RN+,0,52,DVD,RN+,0.21312208182374612
prior,NFP+/RN+,0,52,DVD,NON_EXPRIMES,0.1785171805254329
prior,NFP+/RN+,0,53,LR,NFP+,0.06319386586828671
prior,NFP+/RN+,0,53,LR,RN+,0.3808781827773467
prior,NFP+/RN+,0,53,LR,NON_EXPRIMES,0.5559279513543665
prior,NFP+/RN+,0,53,ENS+,NFP+,0.7042394709851341
prior,NFP+/RN+,0,53,ENS+,RN+,0.14436969417725587
prior,NFP+/RN+,0,53,ENS+,NON_EXPRIMES,0.1513908348376101
prior,NFP+/RN+,0,53,DVD,NFP+,0.7203464154096044
prior,NFP+/RN+,0,53,DVD,RN+,0.19336318970413494
prior,NFP+/RN+,0,53,DVD,NON_EXPRIMES,0.08629039488626065
prior,NFP+/RN+,0,54,LR,NFP+,0.19397472012516911
prior,NFP+/RN+,0,54,LR,RN+,0.24987355117453952
prior,NFP+/RN+,0,54,LR,NON_EXPRIMES,0.5561517287002913
prior,NFP+/RN+,0,54,ENS+,NFP+,0.9846182278020235
prior,NFP+/RN+,0,54,ENS+,RN+,0.014969336190265912
prior,NFP+/RN+,0,54,ENS+,NON_EXPRIMES,0.00041243600771050137
prior,NFP+/RN+,0,54,DVD,NFP+,0.3593350476337934
prior,NFP+/RN+,0,54,DVD,RN+,0.5248669661271619
prior,NFP+/RN+,0,54,DVD,NON_EXPRIMES,0.11579798623904487
prior,NFP+/RN+,0,55,LR,NFP+,0.6990582288619853
prior,NFP+/RN+,0,55,LR,RN+,0.13346397251654404
prior,NFP+/RN+,0,55,LR,NON_EXPRIMES,0.16747779862147086
prior,NFP+/RN+,0,55,ENS+,NFP+,0.5877097141791826
prior,NFP+/RN+,0,55,ENS+,RN+,0.2410904791860149
prior,NFP+/RN+,0,55,ENS+,NON_EXPRIMES,0.17119980663480266
prior,NFP+/RN+,0,55,DVD,NFP+,0.2739257885801804
prior,NFP+/RN+,0,55,DVD,RN+,0.5680368861466938
prior,NFP+/RN+,0,55,DVD,NON_EXPRIMES,0.15803732527312567
prior,NFP+/RN+,0,56,LR,NFP+,0.23468335209854296
prior,NFP+/RN+,0,56,LR,RN+,0.2636580869445886
prior,NFP+/RN+,0,56,LR,NON_EXPRIMES,0.5016585609568684
prior,NFP+/RN+,0,56,ENS+,NFP+,0.6097881421989908
prior,NFP+/RN+,0,56,ENS+,RN+,0.17774603710492842
prior,NFP+/RN+,0,56,ENS+,NON_EXPRIMES,0.21246582069608064
prior,NFP+/RN+,0,56,DVD,NFP+,0.5104212431656819
prior,NFP+/RN+,0,56,DVD,RN+,0.4488154045368556
prior,NFP+/RN+,0,56,DVD,NON_EXPRIMES,0.04076335229746261
prior,NFP+/RN+,0,57,LR,NFP+,0.3411410505905035
prior,NFP+/RN+,0,57,LR,RN+,0.40610818424298334
prior,NFP+/RN+,0,57,LR,NON_EXPRIMES,0.25275076516651324
prior,NFP+/RN+,0,57,ENS+,NFP+,0.8744020903920697
prior,NFP+/RN+,0,57,ENS+,RN+,0.06696969449903593
prior,NFP+/RN+,0,57,ENS+,NON_EXPRIMES,0.05862821510889415
prior,NFP+/RN+,0,57,DVD,NFP+,0.33208631239105174
prior,NFP+/RN+,0,57,DVD,RN+,1.1024024505067733e-6
prior,NFP+/RN+,0,57,DVD,NON_EXPRIMES,0.6679125852064978
prior,NFP+/RN+,0,58,LR,NFP+,0.5451848799978494
prior,NFP+/RN+,0,58,LR,RN+,0.4373358863753154
prior,NFP+/RN+,0,58,LR,NON_EXPRIMES,0.017479233626835358
prior,NFP+/RN+,0,58,ENS+,NFP+,0.739056898253506
prior,NFP+/RN+,0,58,ENS+,RN+,0.23436149232042625
prior,NFP+/RN+,0,58,ENS+,NON_EXPRIMES,0.02658160942606787
prior,NFP+/RN+,0,58,DVD,NFP+,0.4301743381482758
prior,NFP+/RN+,0,58,DVD,RN+,0.16298482311555013
prior,NFP+/RN+,0,58,DVD,NON_EXPRIMES,0.40684083873617405
prior,NFP+/RN+,0,59,LR,NFP+,0.36780575531800896
prior,NFP+/RN+,0,59,LR,RN+,0.25619242083468413
prior,NFP+/RN+,0,59,LR,NON_EXPRIMES,0.376001823847307
prior,NFP+/RN+,0,59,ENS+,NFP+,0.4929334406448009
prior,NFP+/RN+,0,59,ENS+,RN+,0.15498544259954153
prior,NFP+/RN+,0,59,ENS+,NON_EXPRIMES,0.3520811167556576
prior,NFP+/RN+,0,59,DVD,NFP+,0.39078913342587096
prior,NFP+/RN+,0,59,DVD,RN+,0.12397702058225801
prior,NFP+/RN+,0,59,DVD,NON_EXPRIMES,0.485233845991871
prior,NFP+/RN+,0,60,LR,NFP+,0.06635235990877736
prior,NFP+/RN+,0,60,LR,RN+,0.4622832743034259
prior,NFP+/RN+,0,60,LR,NON_EXPRIMES,0.4713643657877967
prior,NFP+/RN+,0,60,ENS+,NFP+,0.6460403756711849
prior,NFP+/RN+,0,60,ENS+,RN+,0.2191610140730679
prior,NFP+/RN+,0,60,ENS+,NON_EXPRIMES,0.1347986102557472
prior,NFP+/RN+,0,60,DVD,NFP+,0.4051862923107971
prior,NFP+/RN+,0,60,DVD,RN+,0.0006235888607604343
prior,NFP+/RN+,0,60,DVD,NON_EXPRIMES,0.5941901188284425
prior,NFP+/RN+,0,61,LR,NFP+,0.4781974678396589
prior,NFP+/RN+,0,61,LR,RN+,0.09549953964564467
prior,NFP+/RN+,0,61,LR,NON_EXPRIMES,0.4263029925146966
prior,NFP+/RN+,0,61,ENS+,NFP+,0.8041225602748677
prior,NFP+/RN+,0,61,ENS+,RN+,0.16679104907081485
prior,NFP+/RN+,0,61,ENS+,NON_EXPRIMES,0.029086390654317413
prior,NFP+/RN+,0,61,DVD,NFP+,0.0610942722710833
prior,NFP+/RN+,0,61,DVD,RN+,0.8437133236435891
prior,NFP+/RN+,0,61,DVD,NON_EXPRIMES,0.09519240408532746
prior,NFP+/RN+,0,62,LR,NFP+,0.017452768392060513
prior,NFP+/RN+,0,62,LR,RN+,0.9629935840431423
prior,NFP+/RN+,0,62,LR,NON_EXPRIMES,0.019553647564796856
prior,NFP+/RN+,0,62,ENS+,NFP+,0.8599431881639735
prior,NFP+/RN+,0,62,ENS+,RN+,0.009460480182133003
prior,NFP+/RN+,0,62,ENS+,NON_EXPRIMES,0.1305963316538935
prior,NFP+/RN+,0,62,DVD,NFP+,0.13592217465389558
prior,NFP+/RN+,0,62,DVD,RN+,0.4858258749546248
prior,NFP+/RN+,0,62,DVD,NON_EXPRIMES,0.3782519503914797
prior,NFP+/RN+,0,63,LR,NFP+,0.06283923345789362
prior,NFP+/RN+,0,63,LR,RN+,0.03706943139304465
prior,NFP+/RN+,0,63,LR,NON_EXPRIMES,0.9000913351490616
prior,NFP+/RN+,0,63,ENS+,NFP+,0.8438750642871471
prior,NFP+/RN+,0,63,ENS+,RN+,0.15591633758152362
prior,NFP+/RN+,0,63,ENS+,NON_EXPRIMES,0.00020859813132926398
prior,NFP+/RN+,0,63,DVD,NFP+,0.04070681313360025
prior,NFP+/RN+,0,63,DVD,RN+,0.9311482517423909
prior,NFP+/RN+,0,63,DVD,NON_EXPRIMES,0.028144935124008643
prior,NFP+/RN+,0,64,LR,NFP+,0.9405300132579251
prior,NFP+/RN+,0,64,LR,RN+,0.003515397194505189
prior,NFP+/RN+,0,64,LR,NON_EXPRIMES,0.05595458954756975
prior,NFP+/RN+,0,64,ENS+,NFP+,0.8588704577494152
prior,NFP+/RN+,0,64,ENS+,RN+,0.028010194612601878
prior,NFP+/RN+,0,64,ENS+,NON_EXPRIMES,0.11311934763798302
prior,NFP+/RN+,0,64,DVD,NFP+,0.3360864867514311
prior,NFP+/RN+,0,64,DVD,RN+,0.27725208303373067
prior,NFP+/RN+,0,64,DVD,NON_EXPRIMES,0.3866614302148384
prior,NFP+/RN+,0,65,LR,NFP+,0.012109114182652881
prior,NFP+/RN+,0,65,LR,RN+,0.6067737565831413
prior,NFP+/RN+,0,65,LR,NON_EXPRIMES,0.3811171292342057
prior,NFP+/RN+,0,65,ENS+,NFP+,0.8858318929925977
prior,NFP+/RN+,0,65,ENS+,RN+,0.08068655975359935
prior,NFP+/RN+,0,65,ENS+,NON_EXPRIMES,0.03348154725380282
prior,NFP+/RN+,0,65,DVD,NFP+,0.028892466161737296
prior,NFP+/RN+,0,65,DVD,RN+,0.18632041378025588
prior,NFP+/RN+,0,65,DVD,NON_EXPRIMES,0.7847871200580068
prior,NFP+/RN+,0,66,LR,NFP+,0.4179374483218882
prior,NFP+/RN+,0,66,LR,RN+,0.0049905771484125405
prior,NFP+/RN+,0,66,LR,NON_EXPRIMES,0.5770719745296993
prior,NFP+/RN+,0,66,ENS+,NFP+,0.8592314032197994
prior,NFP+/RN+,0,66,ENS+,RN+,0.043690342582933535
prior,NFP+/RN+,0,66,ENS+,NON_EXPRIMES,0.09707825419726705
prior,NFP+/RN+,0,66,DVD,NFP+,0.30912579668373585
prior,NFP+/RN+,0,66,DVD,RN+,0.08648751143655825
prior,NFP+/RN+,0,66,DVD,NON_EXPRIMES,0.604386691879706
prior,NFP+/RN+,0,67,LR,NFP+,0.2639169488422992
prior,NFP+/RN+,0,67,LR,RN+,0.15961820067660842
prior,NFP+/RN+,0,67,LR,NON_EXPRIMES,0.5764648504810924
prior,NFP+/RN+,0,67,ENS+,NFP+,0.8628349207326874
prior,NFP+/RN+,0,67,ENS+,RN+,0.08140052100860183
prior,NFP+/RN+,0,67,ENS+,NON_EXPRIMES,0.055764558258711114
prior,NFP+/RN+,0,67,DVD,NFP+,0.8572381202844855
prior,NFP+/RN+,0,67,DVD,RN+,0.04017174480622855
prior,NFP+/RN+,0,67,DVD,NON_EXPRIMES,0.10259013490928591
prior,NFP+/RN+,0,68,LR,NFP+,0.0002946835952597402
prior,NFP+/RN+,0,68,LR,RN+,0.6919771265343
prior,NFP+/RN+,0,68,LR,NON_EXPRIMES,0.30772818987044026
prior,NFP+/RN+,0,68,ENS+,NFP+,0.538839126726516
prior,NFP+/RN+,0,68,ENS+,RN+,0.39119755275261164
prior,NFP+/RN+,0,68,ENS+,NON_EXPRIMES,0.06996332052087229
prior,NFP+/RN+,0,68,DVD,NFP+,0.8014953972641531
prior,NFP+/RN+,0,68,DVD,RN+,0.1976851528650321
prior,NFP+/RN+,0,68,DVD,NON_EXPRIMES,0.0008194498708145668
prior,NFP+/RN+,0,69,LR,NFP+,0.7517099233656335
prior,NFP+/RN+,0,69,LR,RN+,0.06513592920513157
prior,NFP+/RN+,0,69,LR,NON_EXPRIMES,0.18315414742923494
prior,NFP+/RN+,0,69,ENS+,NFP+,0.8471872611425479
prior,NFP+/RN+,0,69,ENS+,RN+,0.00011841238946873704
prior,NFP+/RN+,0,69,ENS+,NON_EXPRIMES,0.15269432646798378
prior,NFP+/RN+,0,69,DVD,NFP+,0.3627194645715362
prior,NFP+/RN+,0,69,DVD,RN+,0.3410785641275119
prior,NFP+/RN+,0,69,DVD,NON_EXPRIMES,0.296201971300952
prior,NFP+/RN+,0,70,LR,NFP+,0.2638650525329381
prior,NFP+/RN+,0,70,LR,RN+,0.009370012310362176
prior,NFP+/RN+,0,70,LR,NON_EXPRIMES,0.7267649351566998
prior,NFP+/RN+,0,70,ENS+,NFP+,0.620722353132135
prior,NFP+/RN+,0,70,ENS+,RN+,0.3013333561479602
prior,NFP+/RN+,0,70,ENS+,NON_EXPRIMES,0.07794429071990484
prior,NFP+/RN+,0,70,DVD,NFP+,0.6692637757186801
prior,NFP+/RN+,0,70,DVD,RN+,0.039275955320158054
prior,NFP+/RN+,0,70,DVD,NON_EXPRIMES,0.29146026896116173
prior,NFP+/RN+,0,71,LR,NFP+,0.0003425669361401338
prior,NFP+/RN+,0,71,LR,RN+,0.2705753976316081
prior,NFP+/RN+,0,71,LR,NON_EXPRIMES,0.7290820354322517
prior,NFP+/RN+,0,71,ENS+,NFP+,0.7361775380888164
prior,NFP+/RN+,0,71,ENS+,RN+,0.011787316164329547
prior,NFP+/RN+,0,71,ENS+,NON_EXPRIMES,0.2520351457468537
prior,NFP+/RN+,0,71,DVD,NFP+,0.16215179789044962
prior,NFP+/RN+,0,71,DVD,RN+,0.1568656793251985
prior,NFP+/RN+,0,71,DVD,NON_EXPRIMES,0.6809825227843518
prior,NFP+/RN+,0,72,LR,NFP+,0.9048634730609278
prior,NFP+/RN+,0,72,LR,RN+,0.04378335504925261
prior,NFP+/RN+,0,72,LR,NON_EXPRIMES,0.051353171889819256
prior,NFP+/RN+,0,72,ENS+,NFP+,0.8861781540990673
prior,NFP+/RN+,0,72,ENS+,RN+,0.05317305057143632
prior,NFP+/RN+,0,72,ENS+,NON_EXPRIMES,0.06064879532949649
prior,NFP+/RN+,0,72,DVD,NFP+,0.540267464314816
prior,NFP+/RN+,0,72,DVD,RN+,0.42702330106806735
prior,NFP+/RN+,0,72,DVD,NON_EXPRIMES,0.032709234617116646
prior,NFP+/RN+,0,73,LR,NFP+,0.3255312918261216
prior,NFP+/RN+,0,73,LR,RN+,0.2035387365357175
prior,NFP+/RN+,0,73,LR,NON_EXPRIMES,0.47092997163816086
prior,NFP+/RN+,0,73,ENS+,NFP+,0.6663736542721866
prior,NFP+/RN+,0,73,ENS+,RN+,0.060685052985239255
prior,NFP+/RN+,0,73,ENS+,NON_EXPRIMES,0.272941292742574
prior,NFP+/RN+,0,73,DVD,NFP+,0.7474512174091701
prior,NFP+/RN+,0,73,DVD,RN+,0.11571725606226595
prior,NFP+/RN+,0,73,DVD,NON_EXPRIMES,0.1368315265285639
prior,NFP+/RN+,0,74,LR,NFP+,0.6928672288868784
prior,NFP+/RN+,0,74,LR,RN+,0.12271770067727361
prior,NFP+/RN+,0,74,LR,NON_EXPRIMES,0.18441507043584787
prior,NFP+/RN+,0,74,ENS+,NFP+,0.7518159553286734
prior,NFP+/RN+,0,74,ENS+,RN+,0.10784619643481129
prior,NFP+/RN+,0,74,ENS+,NON_EXPRIMES,0.14033784823651527
prior,NFP+/RN+,0,74,DVD,NFP+,0.014908312139070267
prior,NFP+/RN+,0,74,DVD,RN+,0.12358223700208301
prior,NFP+/RN+,0,74,DVD,NON_EXPRIMES,0.8615094508588468
prior,NFP+/RN+,0,75,LR,NFP+,0.27106860209175554
prior,NFP+/RN+,0,75,LR,RN+,0.18353054619848516
prior,NFP+/RN+,0,75,LR,NON_EXPRIMES,0.5454008517097593
prior,NFP+/RN+,0,75,ENS+,NFP+,0.9793952212578333
prior,NFP+/RN+,0,75,ENS+,RN+,0.01993828174188466
prior,NFP+/RN+,0,75,ENS+,NON_EXPRIMES,0.0006664970002819694
prior,NFP+/RN+,0,75,DVD,NFP+,0.5117836133740398
prior,NFP+/RN+,0,75,DVD,RN+,0.48632143483465035
prior,NFP+/RN+,0,75,DVD,NON_EXPRIMES,0.0018949517913097599
prior,NFP+/RN+,0,76,LR,NFP+,0.73542575963904
prior,NFP+/RN+,0,76,LR,RN+,0.20305556716629042
prior,NFP+/RN+,0,76,LR,NON_EXPRIMES,0.061518673194669436
prior,NFP+/RN+,0,76,ENS+,NFP+,0.9990490476469
prior,NFP+/RN+,0,76,ENS+,RN+,0.00003137044232909638
prior,NFP+/RN+,0,76,ENS+,NON_EXPRIMES,0.0009195819107709867
prior,NFP+/RN+,0,76,DVD,NFP+,0.08459752762337895
prior,NFP+/RN+,0,76,DVD,RN+,0.7987990443798721
prior,NFP+/RN+,0,76,DVD,NON_EXPRIMES,0.11660342799674898
prior,NFP+/RN+,0,77,LR,NFP+,0.2691796012744624
prior,NFP+/RN+,0,77,LR,RN+,0.5524045525970203
prior,NFP+/RN+,0,77,LR,NON_EXPRIMES,0.17841584612851735
prior,NFP+/RN+,0,77,ENS+,NFP+,0.9594093449882851
prior,NFP+/RN+,0,77,ENS+,RN+,0.029902167125141817
prior,NFP+/RN+,0,77,ENS+,NON_EXPRIMES,0.010688487886573079
prior,NFP+/RN+,0,77,DVD,NFP+,0.28127777697024053
prior,NFP+/RN+,0,77,DVD,RN+,0.5836611509052382
prior,NFP+/RN+,0,77,DVD,NON_EXPRIMES,0.13506107212452134
prior,NFP+/RN+,0,78,LR,NFP+,0.4760270276884921
prior,NFP+/RN+,0,78,LR,RN+,0.37985663575122003
prior,NFP+/RN+,0,78,LR,NON_EXPRIMES,0.14411633656028802
prior,NFP+/RN+,0,78,ENS+,NFP+,0.79962430376022
prior,NFP+/RN+,0,78,ENS+,RN+,0.009145703647394521
prior,NFP+/RN+,0,78,ENS+,NON_EXPRIMES,0.19122999259238557
prior,NFP+/RN+,0,78,DVD,NFP+,0.437473884821854
prior,NFP+/RN+,0,78,DVD,RN+,0.17953069449883133
prior,NFP+/RN+,0,78,DVD,NON_EXPRIMES,0.38299542067931464
prior,NFP+/RN+,0,79,LR,NFP+,0.1957880106318059
prior,NFP+/RN+,0,79,LR,RN+,0.20708242813714803
prior,NFP+/RN+,0,79,LR,NON_EXPRIMES,0.597129561231046
prior,NFP+/RN+,0,79,ENS+,NFP+,0.6873439233767986
prior,NFP+/RN+,0,79,ENS+,RN+,0.25134017794624425
prior,NFP+/RN+,0,79,ENS+,NON_EXPRIMES,0.06131589867695702
prior,NFP+/RN+,0,79,DVD,NFP+,0.1943673603186982
prior,NFP+/RN+,0,79,DVD,RN+,0.8050035192299664
prior,NFP+/RN+,0,79,DVD,NON_EXPRIMES,0.0006291204513350115
prior,NFP+/RN+,0,80,LR,NFP+,0.38688782779129643
prior,NFP+/RN+,0,80,LR,RN+,0.11019028932371185
prior,NFP+/RN+,0,80,LR,NON_EXPRIMES,0.5029218828849918
prior,NFP+/RN+,0,80,ENS+,NFP+,0.7474008274985711
prior,NFP+/RN+,0,80,ENS+,RN+,0.20489837026495866
prior,NFP+/RN+,0,80,ENS+,NON_EXPRIMES,0.04770080223647049
prior,NFP+/RN+,0,80,DVD,NFP+,0.08467452845251454
prior,NFP+/RN+,0,80,DVD,RN+,0.49979255331008887
prior,NFP+/RN+,0,80,DVD,NON_EXPRIMES,0.41553291823739663
prior,NFP+/RN+,0,81,LR,NFP+,0.45754574560932454
prior,NFP+/RN+,0,81,LR,RN+,0.5236685101276491
prior,NFP+/RN+,0,81,LR,NON_EXPRIMES,0.018785744263026222
prior,NFP+/RN+,0,81,ENS+,NFP+,0.6130144332773764
prior,NFP+/RN+,0,81,ENS+,RN+,0.06556198250335123
prior,NFP+/RN+,0,81,ENS+,NON_EXPRIMES,0.32142358421927225
prior,NFP+/RN+,0,81,DVD,NFP+,0.053258971634923026
prior,NFP+/RN+,0,81,DVD,RN+,0.3791800138951547
prior,NFP+/RN+,0,81,DVD,NON_EXPRIMES,0.5675610144699221
prior,NFP+/RN+,0,82,LR,NFP+,0.7779090551486663
prior,NFP+/RN+,0,82,LR,RN+,0.04224710555963515
prior,NFP+/RN+,0,82,LR,NON_EXPRIMES,0.17984383929169853
prior,NFP+/RN+,0,82,ENS+,NFP+,0.6361578206107433
prior,NFP+/RN+,0,82,ENS+,RN+,0.1930661535938514
prior,NFP+/RN+,0,82,ENS+,NON_EXPRIMES,0.17077602579540516
prior,NFP+/RN+,0,82,DVD,NFP+,0.09386085395652677
prior,NFP+/RN+,0,82,DVD,RN+,0.22355956698185725
prior,NFP+/RN+,0,82,DVD,NON_EXPRIMES,0.6825795790616159
prior,NFP+/RN+,0,83,LR,NFP+,0.9412202556165324
prior,NFP+/RN+,0,83,LR,RN+,0.004402389746762388
prior,NFP+/RN+,0,83,LR,NON_EXPRIMES,0.05437735463670516
prior,NFP+/RN+,0,83,ENS+,NFP+,0.6323863427067138
prior,NFP+/RN+,0,83,ENS+,RN+,0.14510443330877554
prior,NFP+/RN+,0,83,ENS+,NON_EXPRIMES,0.22250922398451076
prior,NFP+/RN+,0,83,DVD,NFP+,0.5103928739386802
prior,NFP+/RN+,0,83,DVD,RN+,0.24183130750185125
prior,NFP+/RN+,0,83,DVD,NON_EXPRIMES,0.24777581855946854
prior,NFP+/RN+,0,84,LR,NFP+,0.6688591219636413
prior,NFP+/RN+,0,84,LR,RN+,0.23924300724034725
prior,NFP+/RN+,0,84,LR,NON_EXPRIMES,0.09189787079601133
prior,NFP+/RN+,0,84,ENS+,NFP+,0.6123643336096503
prior,NFP+/RN+,0,84,ENS+,RN+,0.04361706189220588
prior,NFP+/RN+,0,84,ENS+,NON_EXPRIMES,0.34401860449814403
prior,NFP+/RN+,0,84,DVD,NFP+,0.020332496085355888
prior,NFP+/RN+,0,84,DVD,RN+,0.059533977602368934
prior,NFP+/RN+,0,84,DVD,NON_EXPRIMES,0.9201335263122751
prior,NFP+/RN+,0,85,LR,NFP+,0.46554806673636806
prior,NFP+/RN+,0,85,LR,RN+,0.028874015542559292
prior,NFP+/RN+,0,85,LR,NON_EXPRIMES,0.5055779177210725
prior,NFP+/RN+,0,85,ENS+,NFP+,0.8574314575579866
prior,NFP+/RN+,0,85,ENS+,RN+,0.029614638156693098
prior,NFP+/RN+,0,85,ENS+,NON_EXPRIMES,0.11295390428532025
prior,NFP+/RN+,0,85,DVD,NFP+,0.35227180826506627
prior,NFP+/RN+,0,85,DVD,RN+,0.16583640687454734
prior,NFP+/RN+,0,85,DVD,NON_EXPRIMES,0.4818917848603865
prior,NFP+/RN+,0,86,LR,NFP+,0.5537757049248857
prior,NFP+/RN+,0,86,LR,RN+,0.056621699385673116
prior,NFP+/RN+,0,86,LR,NON_EXPRIMES,0.3896025956894412
prior,NFP+/RN+,0,86,ENS+,NFP+,0.5505218259234835
prior,NFP+/RN+,0,86,ENS+,RN+,0.4384317138889937
prior,NFP+/RN+,0,86,ENS+,NON_EXPRIMES,0.011046460187522648
prior,NFP+/RN+,0,86,DVD,NFP+,0.2934062242909746
prior,NFP+/RN+,0,86,DVD,RN+,0.1609443108328637
prior,NFP+/RN+,0,86,DVD,NON_EXPRIMES,0.5456494648761616
